SYSTEM_CODE,ENVIRONMENT,ACCOUNT_TYPE,CIF_NUMBER,ACCOUNT_NUMBER,ACCOUNT_NAME,PRODUCT,BRANCH,DATE OPEN,CURRENT INT RATE,INTEREST TERM,ACC STATUS,DATE OF STATUS,ACCOUNT CURRENCY,NPL TAG,SEGMENT,Current Balance,Previous day balance,Privious Month end balance
CORE,FCBU,CURRENT,35702,1001577,Customer_35702,FDFIXED,6,"Monday, November 08, 2021",0.0373,365,Active,12/8/2021,USD,N,CORPORATE,824665.66,826997.68,737214.42
LEASE,DBU,SAVINGS,59002,1001578,Customer_59002,CURRPRO,41,"Tuesday, February 21, 2023",0.029,30,Active,3/23/2023,USD,N,CORPORATE,1329503.81,1303770.24,1217891.83
CORE,FCBU,CURRENT,77875,1001579,Customer_77875,CURRPRO,10,"Monday, February 15, 2021",0.0132,180,Active,3/17/2021,USD,N,CORPORATE,567332.34,577218.57,590810.47
CORE,FCBU,LOAN,33029,1001580,Customer_33029,FDFIXED,27,"Saturday, July 07, 2018",0.209,365,Active,8/6/2018,LKR,N,SME,129196.58,127657.58,118257.52
CORE,FCBU,SAVINGS,62092,1001581,Customer_62092,CURRPRO,4,"Monday, April 18, 2022",0.022,180,Active,5/18/2022,USD,N,RETAIL,1536751.61,1518041.24,1525855.79
PAWNING,DBU,FD,26005,1001582,Customer_26005,FDFIXED,33,"Monday, August 23, 2021",0.1033,90,Active,9/22/2021,USD,N,SME,596132.82,599919.97,625160.29
PAWNING,DBU,CURRENT,22202,1001583,Customer_22202,FDFIXED,47,"Saturday, April 02, 2022",0.0141,365,Dormant,5/2/2022,USD,N,CORPORATE,434393.26,437328.74,478332.44
PAWNING,FCBU,SAVINGS,67959,1001584,Customer_67959,FDFIXED,6,"Wednesday, March 17, 2021",0.0117,30,Active,4/16/2021,USD,N,CORPORATE,1782561.25,1773574.17,1567086.87
LEASE,DBU,SAVINGS,96154,1001585,Customer_96154,CURRPRO,24,"Friday, May 15, 2020",0.0354,180,Dormant,6/14/2020,USD,N,RETAIL,1531544.51,1549530.59,1343175.84
LEASE,DBU,SAVINGS,78025,1001586,Customer_78025,CURRPRO,8,"Friday, February 24, 2023",0.0392,365,Active,3/26/2023,USD,N,RETAIL,822386.86,833206,720290.02
PAWNING,FCBU,SAVINGS,36429,1001587,Customer_36429,FDFIXED,11,"Friday, February 08, 2019",0.0142,90,Dormant,3/10/2019,USD,N,RETAIL,512358.91,505015.74,577610.1
LEASE,FCBU,LOAN,50663,1001588,Customer_50663,LOANGEN,44,"Tuesday, October 10, 2017",0.1897,90,Dormant,11/9/2017,USD,N,SME,752906.64,740327.15,845403.14
LEASE,FCBU,LOAN,54105,1001589,Customer_54105,LOANGEN,1,"Friday, February 09, 2018",0.198,180,Active,3/11/2018,LKR,N,CORPORATE,233975,238300.34,202349.89
LEASE,DBU,SAVINGS,43858,1001590,Customer_43858,CURRPRO,33,"Wednesday, July 20, 2022",0.0277,30,Active,8/19/2022,USD,N,RETAIL,474545.76,473705.5,495761.14
LEASE,DBU,CURRENT,48796,1001591,Customer_48796,LOANGEN,44,"Tuesday, April 18, 2017",0.0205,365,Active,5/18/2017,USD,N,CORPORATE,209592.38,208408.53,214283.21
PAWNING,FCBU,FD,53506,1001592,Customer_53506,FDFIXED,41,"Tuesday, March 05, 2019",0.0952,365,Dormant,4/4/2019,LKR,N,RETAIL,490971.21,494225.39,438135.46
LEASE,FCBU,FD,65338,1001593,Customer_65338,SAREGPEF,26,"Wednesday, December 23, 2020",0.0888,365,Dormant,1/22/2021,LKR,N,CORPORATE,1134222.49,1146300.36,1114206.74
CORE,FCBU,FD,68093,1001594,Customer_68093,SAREGPEF,37,"Tuesday, December 17, 2019",0.0929,30,Active,1/16/2020,USD,N,SME,1614260.43,1615548.78,1567837.65
LEASE,DBU,LOAN,79026,1001595,Customer_79026,LOANGEN,37,"Sunday, March 26, 2017",0.1875,90,Active,4/25/2017,LKR,N,CORPORATE,135796.7,136616.72,119778.02
PAWNING,FCBU,CURRENT,89478,1001596,Customer_89478,LOANGEN,28,"Monday, October 16, 2023",0.0394,30,Active,11/15/2023,LKR,N,RETAIL,886883.86,886279.71,891948.23
PAWNING,DBU,FD,69111,1001597,Customer_69111,LOANGEN,35,"Saturday, December 16, 2017",0.0911,30,Active,1/15/2018,USD,N,SME,265061.48,259791,276314.59
CORE,DBU,LOAN,32910,1001598,Customer_32910,SAREGPEF,39,"Thursday, May 23, 2024",0.1442,30,Dormant,6/22/2024,LKR,N,RETAIL,856399.1,853951.48,953000.28
PAWNING,DBU,CURRENT,94938,1001599,Customer_94938,SAREGPEF,50,"Wednesday, April 17, 2019",0.0299,365,Active,5/17/2019,LKR,N,SME,1612945.64,1592508.69,1498226.64
PAWNING,FCBU,SAVINGS,39311,1001600,Customer_39311,FDFIXED,26,"Monday, April 12, 2021",0.0181,365,Active,5/12/2021,LKR,N,SME,1213578.08,1216503.44,1349278.28
PAWNING,FCBU,SAVINGS,59117,1001601,Customer_59117,LOANGEN,14,"Wednesday, March 21, 2018",0.0243,365,Active,4/20/2018,USD,N,SME,943548.07,941994.43,898637.93
CORE,FCBU,LOAN,41701,1001602,Customer_41701,FDFIXED,12,"Friday, August 14, 2020",0.1254,90,Dormant,9/13/2020,USD,Y,SME,1910150,1942681.77,2118956.94
CORE,FCBU,SAVINGS,91694,1001603,Customer_91694,SAREGPEF,4,"Tuesday, July 16, 2024",0.0327,180,Active,8/15/2024,LKR,N,SME,466699.74,464889.27,438168.26
CORE,FCBU,LOAN,94248,1001604,Customer_94248,SAREGPEF,21,"Friday, December 23, 2022",0.122,30,Dormant,1/22/2023,LKR,N,SME,1157705.22,1175487.23,1198252.36
LEASE,DBU,CURRENT,65372,1001605,Customer_65372,FDFIXED,24,"Monday, October 23, 2017",0.0144,180,Dormant,11/22/2017,LKR,N,RETAIL,1394796.77,1422048.77,1247380.87
LEASE,DBU,SAVINGS,44452,1001606,Customer_44452,FDFIXED,41,"Saturday, July 20, 2024",0.018,180,Active,8/19/2024,USD,N,CORPORATE,11832.6,11885.17,13056.17
CORE,DBU,LOAN,34586,1001607,Customer_34586,LOANGEN,22,"Sunday, February 25, 2018",0.2184,90,Active,3/27/2018,USD,N,RETAIL,474960.43,475048.06,526954.52
CORE,FCBU,SAVINGS,42555,1001608,Customer_42555,CURRPRO,13,"Thursday, March 23, 2017",0.0194,90,Active,4/22/2017,LKR,N,SME,1580780.92,1612039.2,1570238.75
LEASE,FCBU,SAVINGS,88401,1001609,Customer_88401,FDFIXED,18,"Tuesday, February 04, 2020",0.0325,180,Active,3/5/2020,LKR,N,CORPORATE,1797446.3,1775590.76,1615370.79
CORE,DBU,FD,16357,1001610,Customer_16357,SAREGPEF,46,"Thursday, October 17, 2019",0.0801,90,Active,11/16/2019,USD,N,RETAIL,1057337.18,1067178.98,908081.96
CORE,FCBU,CURRENT,89239,1001611,Customer_89239,LOANGEN,1,"Thursday, February 17, 2022",0.0257,180,Active,3/19/2022,LKR,N,SME,1990029.85,2002878.73,2128654.91
PAWNING,DBU,SAVINGS,36286,1001612,Customer_36286,LOANGEN,19,"Friday, September 15, 2017",0.0196,180,Active,10/15/2017,LKR,N,SME,742028.15,753679.34,762437.81
LEASE,FCBU,FD,42771,1001613,Customer_42771,CURRPRO,8,"Tuesday, June 13, 2017",0.1236,90,Dormant,7/13/2017,USD,N,CORPORATE,437000.8,444198.5,485320.86
LEASE,DBU,SAVINGS,34802,1001614,Customer_34802,SAREGPEF,24,"Tuesday, December 05, 2017",0.0153,365,Active,1/4/2018,USD,N,RETAIL,443054.15,441008.65,398832.23
LEASE,FCBU,SAVINGS,45177,1001615,Customer_45177,LOANGEN,4,"Tuesday, March 17, 2020",0.0317,30,Dormant,4/16/2020,USD,N,CORPORATE,251403.65,248558.27,270450.06
CORE,DBU,SAVINGS,25581,1001616,Customer_25581,CURRPRO,31,"Sunday, July 29, 2018",0.0114,90,Dormant,8/28/2018,LKR,N,SME,748840.8,759063.13,739945.16
PAWNING,DBU,CURRENT,34084,1001617,Customer_34084,CURRPRO,26,"Wednesday, August 10, 2022",0.0331,90,Active,9/9/2022,USD,N,SME,490633.22,491597.12,442530.91
CORE,FCBU,FD,18961,1001618,Customer_18961,CURRPRO,49,"Thursday, May 23, 2024",0.1296,180,Dormant,6/22/2024,LKR,N,SME,175385.35,177578.55,188365.26
PAWNING,FCBU,CURRENT,82415,1001619,Customer_82415,FDFIXED,31,"Wednesday, March 08, 2017",0.0372,30,Dormant,4/7/2017,USD,N,RETAIL,9775.21,9605.54,10143.2
PAWNING,FCBU,CURRENT,58519,1001620,Customer_58519,LOANGEN,40,"Saturday, December 28, 2019",0.0322,180,Active,1/27/2020,USD,Y,RETAIL,1855090.68,1830653.86,1876505.74
LEASE,FCBU,SAVINGS,41431,1001621,Customer_41431,SAREGPEF,11,"Thursday, July 16, 2020",0.0205,30,Dormant,8/15/2020,USD,N,RETAIL,1547029.17,1533201.62,1760592.82
PAWNING,FCBU,LOAN,27029,1001622,Customer_27029,FDFIXED,13,"Wednesday, March 06, 2019",0.1419,180,Dormant,4/5/2019,LKR,N,RETAIL,1270189.57,1286101.85,1341669.27
PAWNING,DBU,LOAN,33714,1001623,Customer_33714,SAREGPEF,43,"Saturday, March 04, 2023",0.2181,30,Dormant,4/3/2023,USD,N,CORPORATE,1241721.13,1253821.65,1427676.36
LEASE,FCBU,FD,11025,1001624,Customer_11025,FDFIXED,43,"Tuesday, June 19, 2018",0.0973,365,Active,7/19/2018,LKR,N,SME,776608.71,771027.37,683454.41
LEASE,DBU,SAVINGS,55491,1001625,Customer_55491,CURRPRO,35,"Thursday, January 31, 2019",0.016,90,Active,3/2/2019,USD,N,SME,75724.82,77120.87,67810.05
LEASE,DBU,CURRENT,39601,1001626,Customer_39601,FDFIXED,28,"Tuesday, June 23, 2020",0.0124,180,Dormant,7/23/2020,USD,N,CORPORATE,648916.4,657919.06,707204.27
CORE,DBU,LOAN,42227,1001627,Customer_42227,CURRPRO,37,"Friday, September 20, 2024",0.1697,30,Active,10/20/2024,USD,N,CORPORATE,1473739.78,1446389.17,1604370.94
PAWNING,FCBU,CURRENT,54393,1001628,Customer_54393,FDFIXED,47,"Thursday, June 06, 2024",0.0216,180,Active,7/6/2024,LKR,N,RETAIL,1456649.65,1433169.54,1333333.06
CORE,DBU,SAVINGS,34256,1001629,Customer_34256,SAREGPEF,10,"Monday, February 17, 2020",0.0363,30,Dormant,3/18/2020,LKR,N,SME,1476627.42,1494648.3,1695413.19
CORE,FCBU,FD,63185,1001630,Customer_63185,CURRPRO,46,"Wednesday, June 17, 2020",0.0947,90,Active,7/17/2020,USD,N,RETAIL,1480981.92,1456382.74,1493932.62
CORE,DBU,CURRENT,66914,1001631,Customer_66914,SAREGPEF,25,"Thursday, September 26, 2019",0.0265,365,Dormant,10/26/2019,USD,N,RETAIL,613461.4,607596.89,555787.21
LEASE,DBU,SAVINGS,55178,1001632,Customer_55178,LOANGEN,1,"Friday, June 09, 2023",0.033,90,Dormant,7/9/2023,LKR,N,SME,1384659.09,1392762.49,1258527.64
CORE,DBU,LOAN,33097,1001633,Customer_33097,SAREGPEF,35,"Wednesday, April 04, 2018",0.1573,30,Dormant,5/4/2018,LKR,N,CORPORATE,1997548.09,1974453.02,1937460.29
CORE,FCBU,FD,58390,1001634,Customer_58390,LOANGEN,10,"Saturday, October 27, 2018",0.0849,30,Active,11/26/2018,USD,N,SME,457549.33,449991.65,470947.06
CORE,DBU,SAVINGS,57524,1001635,Customer_57524,LOANGEN,43,"Sunday, May 26, 2024",0.0207,365,Dormant,6/25/2024,USD,N,CORPORATE,397626.18,401604.57,342000.17
PAWNING,DBU,SAVINGS,14669,1001636,Customer_14669,LOANGEN,28,"Saturday, December 17, 2022",0.0163,180,Active,1/16/2023,LKR,N,CORPORATE,484907.92,481157.43,441687.26
CORE,FCBU,SAVINGS,20439,1001637,Customer_20439,SAREGPEF,43,"Thursday, September 27, 2018",0.0399,365,Active,10/27/2018,USD,N,RETAIL,891456.16,907871.82,846794.24
CORE,DBU,CURRENT,23341,1001638,Customer_23341,SAREGPEF,1,"Tuesday, November 02, 2021",0.0106,180,Active,12/2/2021,LKR,N,RETAIL,1463772.06,1441511.83,1389285.67
PAWNING,DBU,CURRENT,28655,1001639,Customer_28655,LOANGEN,50,"Sunday, January 05, 2020",0.0113,180,Dormant,2/4/2020,LKR,N,SME,790635.36,789894.57,718647.18
CORE,DBU,SAVINGS,89302,1001640,Customer_89302,CURRPRO,40,"Tuesday, November 26, 2024",0.0111,90,Dormant,12/26/2024,USD,N,RETAIL,462767.78,457554.2,518003.75
PAWNING,DBU,FD,96876,1001641,Customer_96876,FDFIXED,50,"Friday, March 15, 2024",0.0883,180,Dormant,4/14/2024,USD,N,RETAIL,555745.38,565258.96,522757.17
LEASE,FCBU,SAVINGS,35829,1001642,Customer_35829,LOANGEN,27,"Monday, September 07, 2020",0.0108,90,Dormant,10/7/2020,LKR,Y,RETAIL,1416871.49,1408450.71,1515187.69
PAWNING,FCBU,SAVINGS,12696,1001643,Customer_12696,CURRPRO,22,"Thursday, May 16, 2024",0.0109,30,Active,6/15/2024,USD,N,CORPORATE,520302.79,524462.76,516183.63
PAWNING,FCBU,LOAN,66582,1001644,Customer_66582,SAREGPEF,38,"Saturday, March 02, 2019",0.1247,180,Dormant,4/1/2019,LKR,N,RETAIL,189486.29,191543.32,176434.5
LEASE,FCBU,SAVINGS,68594,1001645,Customer_68594,LOANGEN,9,"Tuesday, March 23, 2021",0.0229,180,Dormant,4/22/2021,USD,N,SME,656690.59,647967.06,748425.93
PAWNING,FCBU,SAVINGS,71708,1001646,Customer_71708,CURRPRO,26,"Friday, October 02, 2020",0.0108,90,Dormant,11/1/2020,USD,N,SME,1866207.51,1884364.83,1852913.52
CORE,FCBU,FD,52147,1001647,Customer_52147,CURRPRO,1,"Monday, June 03, 2019",0.1126,90,Dormant,7/3/2019,USD,N,SME,1872499.9,1893513.21,2017227.28
LEASE,DBU,SAVINGS,98163,1001648,Customer_98163,FDFIXED,12,"Saturday, July 15, 2017",0.0244,180,Dormant,8/14/2017,USD,N,RETAIL,1180253.08,1185766.77,1140793.31
PAWNING,FCBU,CURRENT,39761,1001649,Customer_39761,SAREGPEF,6,"Sunday, December 22, 2019",0.0183,30,Dormant,1/21/2020,USD,N,RETAIL,526763.52,537160.18,557738.67
PAWNING,DBU,FD,63347,1001650,Customer_63347,CURRPRO,21,"Tuesday, September 11, 2018",0.1335,365,Active,10/11/2018,LKR,N,RETAIL,1410901.08,1397454.72,1581827.28
PAWNING,DBU,LOAN,44808,1001651,Customer_44808,CURRPRO,47,"Wednesday, October 10, 2018",0.1342,365,Active,11/9/2018,LKR,N,SME,95895.64,94794.2,104927.17
LEASE,DBU,FD,23800,1001652,Customer_23800,SAREGPEF,25,"Sunday, March 25, 2018",0.0933,365,Dormant,4/24/2018,LKR,N,CORPORATE,1213565.58,1213021.05,1175125.42
PAWNING,DBU,FD,23719,1001653,Customer_23719,LOANGEN,1,"Saturday, August 13, 2022",0.1329,180,Active,9/12/2022,USD,Y,CORPORATE,1743515.74,1747886.84,1934989.58
PAWNING,DBU,FD,80627,1001654,Customer_80627,SAREGPEF,3,"Tuesday, July 09, 2019",0.1304,30,Active,8/8/2019,LKR,N,SME,370678.9,373117.49,330161.62
CORE,FCBU,CURRENT,60284,1001655,Customer_60284,SAREGPEF,16,"Saturday, October 21, 2023",0.0139,180,Dormant,11/20/2023,LKR,N,CORPORATE,557381.84,557626.69,529286.9
LEASE,DBU,FD,71315,1001656,Customer_71315,CURRPRO,22,"Saturday, May 26, 2018",0.1149,180,Active,6/25/2018,USD,N,CORPORATE,175121.61,176246.87,182089.94
CORE,DBU,SAVINGS,25027,1001657,Customer_25027,LOANGEN,1,"Monday, August 15, 2022",0.0144,90,Active,9/14/2022,LKR,N,CORPORATE,78224.06,78757.85,85838.22
LEASE,DBU,SAVINGS,33583,1001658,Customer_33583,SAREGPEF,35,"Friday, November 17, 2017",0.0105,90,Active,12/17/2017,LKR,N,CORPORATE,159672.66,156813.19,142954.26
CORE,FCBU,SAVINGS,39105,1001659,Customer_39105,LOANGEN,2,"Saturday, March 27, 2021",0.0364,365,Dormant,4/26/2021,LKR,N,RETAIL,163273.9,166356.68,167934.9
PAWNING,FCBU,LOAN,27461,1001660,Customer_27461,LOANGEN,14,"Wednesday, June 28, 2017",0.2066,90,Dormant,7/28/2017,USD,N,RETAIL,610005.43,608206.35,641438.31
LEASE,FCBU,CURRENT,52923,1001661,Customer_52923,SAREGPEF,43,"Tuesday, June 29, 2021",0.0375,365,Dormant,7/29/2021,USD,N,RETAIL,1508941.62,1498207.27,1683596.78
LEASE,FCBU,CURRENT,76697,1001662,Customer_76697,CURRPRO,22,"Sunday, May 02, 2021",0.0393,90,Dormant,6/1/2021,USD,N,RETAIL,127792.22,126787.1,129337.24
PAWNING,FCBU,FD,93501,1001663,Customer_93501,FDFIXED,10,"Monday, October 01, 2018",0.1118,365,Active,10/31/2018,USD,N,RETAIL,1364126.94,1351587.46,1387076.68
PAWNING,FCBU,LOAN,21966,1001664,Customer_21966,CURRPRO,24,"Friday, September 01, 2017",0.1404,90,Active,10/1/2017,USD,N,SME,1917371.47,1895590.62,1720708.03
PAWNING,DBU,SAVINGS,59693,1001665,Customer_59693,SAREGPEF,20,"Wednesday, August 04, 2021",0.0387,180,Active,9/3/2021,LKR,N,SME,78029.62,77659.76,77267.4
LEASE,FCBU,FD,98399,1001666,Customer_98399,CURRPRO,4,"Tuesday, March 13, 2018",0.0929,30,Active,4/12/2018,LKR,N,CORPORATE,400341.91,404334.4,355287.34
CORE,DBU,SAVINGS,67475,1001667,Customer_67475,LOANGEN,42,"Sunday, April 02, 2023",0.0376,365,Active,5/2/2023,LKR,N,RETAIL,697674.22,693215.85,669301.08
PAWNING,FCBU,CURRENT,52684,1001668,Customer_52684,CURRPRO,32,"Sunday, February 27, 2022",0.0221,30,Active,3/29/2022,USD,N,CORPORATE,263729.16,267527.66,224751.14
PAWNING,DBU,CURRENT,56705,1001669,Customer_56705,CURRPRO,45,"Wednesday, January 03, 2018",0.0205,30,Active,2/2/2018,LKR,N,CORPORATE,1610221.83,1621905.24,1683364.67
PAWNING,DBU,SAVINGS,97619,1001670,Customer_97619,CURRPRO,19,"Tuesday, April 03, 2018",0.0347,30,Active,5/3/2018,LKR,N,CORPORATE,1860813.24,1886638.67,1802388.54
CORE,FCBU,SAVINGS,36981,1001671,Customer_36981,FDFIXED,22,"Wednesday, October 07, 2020",0.0372,365,Active,11/6/2020,USD,N,SME,1136762.09,1148194.15,1034445.22
CORE,DBU,FD,10911,1001672,Customer_10911,LOANGEN,18,"Wednesday, November 27, 2019",0.1047,180,Active,12/27/2019,USD,N,RETAIL,1196237.04,1183889.09,1068468.85
CORE,FCBU,CURRENT,94061,1001673,Customer_94061,CURRPRO,43,"Saturday, October 24, 2020",0.0307,30,Active,11/23/2020,LKR,N,CORPORATE,106418.26,104521.37,116406.1
CORE,DBU,FD,32771,1001674,Customer_32771,SAREGPEF,49,"Thursday, March 08, 2018",0.0849,180,Dormant,4/7/2018,LKR,Y,SME,104946.35,105077.62,90958.29
LEASE,DBU,LOAN,91956,1001675,Customer_91956,FDFIXED,2,"Monday, February 21, 2022",0.1251,30,Active,3/23/2022,LKR,N,CORPORATE,387977.93,382700.36,331295.77
PAWNING,DBU,SAVINGS,37063,1001676,Customer_37063,FDFIXED,25,"Friday, May 03, 2024",0.0179,90,Dormant,6/2/2024,LKR,N,RETAIL,739205.4,743314.23,684480.06
CORE,DBU,FD,46137,1001677,Customer_46137,SAREGPEF,12,"Tuesday, June 05, 2018",0.1143,30,Active,7/5/2018,USD,N,SME,452510.15,452745.67,516916.02
LEASE,FCBU,CURRENT,17006,1001678,Customer_17006,CURRPRO,22,"Friday, February 16, 2018",0.0336,90,Dormant,3/18/2018,LKR,N,CORPORATE,1895044.86,1868665.89,1991290.44
LEASE,DBU,SAVINGS,37789,1001679,Customer_37789,SAREGPEF,39,"Sunday, April 19, 2020",0.0134,90,Active,5/19/2020,USD,N,RETAIL,1960432.38,1943787.49,1957206.34
LEASE,FCBU,SAVINGS,64436,1001680,Customer_64436,CURRPRO,13,"Friday, June 11, 2021",0.0272,365,Dormant,7/11/2021,USD,N,RETAIL,1583001.82,1594307.69,1605458.97
CORE,DBU,SAVINGS,38220,1001681,Customer_38220,SAREGPEF,23,"Wednesday, March 27, 2024",0.0358,365,Active,4/26/2024,LKR,N,CORPORATE,1072710.1,1088575.23,1205288.53
PAWNING,DBU,LOAN,94456,1001682,Customer_94456,FDFIXED,7,"Tuesday, October 20, 2020",0.2187,90,Dormant,11/19/2020,LKR,N,CORPORATE,1623771.36,1643631.35,1536874.22
LEASE,DBU,CURRENT,66719,1001683,Customer_66719,CURRPRO,25,"Friday, July 15, 2022",0.0199,90,Active,8/14/2022,LKR,N,CORPORATE,1538086.81,1523727.37,1416202.5
PAWNING,DBU,CURRENT,52277,1001684,Customer_52277,SAREGPEF,49,"Thursday, July 23, 2020",0.0236,90,Dormant,8/22/2020,LKR,N,SME,1483538.05,1457387.83,1661486.59
CORE,DBU,FD,26113,1001685,Customer_26113,LOANGEN,33,"Friday, February 21, 2020",0.0959,180,Active,3/22/2020,USD,N,RETAIL,1669850.27,1663582.6,1544266.27
PAWNING,FCBU,LOAN,76608,1001686,Customer_76608,LOANGEN,19,"Saturday, November 09, 2024",0.1656,365,Active,12/9/2024,LKR,N,SME,1687858.05,1655181.28,1510659.53
CORE,DBU,SAVINGS,64172,1001687,Customer_64172,LOANGEN,43,"Saturday, June 17, 2023",0.0248,180,Dormant,7/17/2023,LKR,N,RETAIL,477221.12,484566.09,429142.73
LEASE,DBU,CURRENT,54179,1001688,Customer_54179,LOANGEN,2,"Monday, November 04, 2019",0.0324,90,Active,12/4/2019,USD,Y,RETAIL,60412.4,60453,53584.57
PAWNING,DBU,LOAN,84953,1001689,Customer_84953,FDFIXED,35,"Thursday, October 24, 2024",0.193,30,Dormant,11/23/2024,USD,N,SME,434949.8,435089.36,444353.98
LEASE,DBU,CURRENT,77176,1001690,Customer_77176,SAREGPEF,24,"Thursday, November 21, 2024",0.0397,365,Active,12/21/2024,LKR,N,CORPORATE,1367767.91,1353761.37,1357425.14
LEASE,DBU,SAVINGS,89484,1001691,Customer_89484,SAREGPEF,48,"Sunday, February 27, 2022",0.0147,90,Active,3/29/2022,USD,N,CORPORATE,509304.92,513622.47,461982.54
PAWNING,FCBU,SAVINGS,44190,1001692,Customer_44190,CURRPRO,8,"Saturday, September 23, 2023",0.0227,365,Dormant,10/23/2023,USD,N,RETAIL,806370.27,792515.46,775151.34
CORE,DBU,CURRENT,45795,1001693,Customer_45795,FDFIXED,30,"Saturday, August 12, 2017",0.0235,180,Dormant,9/11/2017,LKR,N,RETAIL,1903602.12,1935074.1,2183596.12
CORE,FCBU,CURRENT,70321,1001694,Customer_70321,CURRPRO,18,"Thursday, February 21, 2019",0.035,365,Dormant,3/23/2019,USD,N,SME,463418.07,459156.15,419932.01
PAWNING,FCBU,CURRENT,86929,1001695,Customer_86929,SAREGPEF,44,"Tuesday, May 08, 2018",0.0392,30,Dormant,6/7/2018,LKR,N,CORPORATE,190795.48,191228.62,200717.07
CORE,DBU,SAVINGS,31908,1001696,Customer_31908,SAREGPEF,36,"Wednesday, September 20, 2017",0.0319,90,Dormant,10/20/2017,LKR,N,RETAIL,1828185.41,1863341.86,1864202.03
LEASE,FCBU,FD,41474,1001697,Customer_41474,LOANGEN,34,"Wednesday, September 19, 2018",0.1081,30,Dormant,10/19/2018,USD,N,SME,871274.95,854533.56,799030.76
LEASE,DBU,CURRENT,95402,1001698,Customer_95402,LOANGEN,36,"Sunday, December 06, 2020",0.0268,180,Dormant,1/5/2021,USD,N,RETAIL,1465181.56,1473745.65,1512197.57
PAWNING,FCBU,CURRENT,74661,1001699,Customer_74661,LOANGEN,16,"Friday, May 10, 2019",0.0154,180,Dormant,6/9/2019,USD,N,CORPORATE,581583.7,589216.34,668174.9
CORE,DBU,FD,31492,1001700,Customer_31492,LOANGEN,26,"Monday, February 03, 2025",0.0978,90,Active,3/5/2025,USD,N,SME,245861.19,242817.93,253073.69
PAWNING,FCBU,FD,37357,1001701,Customer_37357,SAREGPEF,19,"Sunday, January 13, 2019",0.1291,30,Dormant,2/12/2019,LKR,N,CORPORATE,1403678.75,1423282.85,1323978.71
PAWNING,FCBU,LOAN,83016,1001702,Customer_83016,LOANGEN,42,"Monday, December 10, 2018",0.199,180,Active,1/9/2019,USD,N,RETAIL,821072.53,822879.91,881830.67
PAWNING,FCBU,CURRENT,45873,1001703,Customer_45873,CURRPRO,32,"Friday, September 23, 2022",0.0238,180,Dormant,10/23/2022,LKR,N,RETAIL,1989284.87,2016239.05,1808747.44
PAWNING,DBU,SAVINGS,17645,1001704,Customer_17645,CURRPRO,18,"Wednesday, June 23, 2021",0.018,180,Dormant,7/23/2021,USD,N,CORPORATE,202956.36,200662.13,178041.85
CORE,FCBU,LOAN,41948,1001705,Customer_41948,SAREGPEF,41,"Friday, May 20, 2022",0.1289,90,Dormant,6/19/2022,LKR,N,SME,1730902.65,1720501.31,1906795.52
PAWNING,FCBU,LOAN,57208,1001706,Customer_57208,FDFIXED,21,"Sunday, April 29, 2018",0.1271,90,Dormant,5/29/2018,LKR,N,CORPORATE,885389.89,895608.23,1000703.54
PAWNING,FCBU,LOAN,90538,1001707,Customer_90538,FDFIXED,26,"Friday, July 15, 2022",0.1756,365,Active,8/14/2022,LKR,N,CORPORATE,188276.11,185586.99,161684.19
CORE,FCBU,FD,12338,1001708,Customer_12338,LOANGEN,5,"Wednesday, February 28, 2018",0.0929,90,Active,3/30/2018,LKR,N,SME,1660870.2,1643629.26,1762885.98
PAWNING,DBU,SAVINGS,41792,1001709,Customer_41792,FDFIXED,38,"Tuesday, March 20, 2018",0.0129,90,Active,4/19/2018,LKR,N,RETAIL,1357380.01,1350735.77,1433811.57
CORE,FCBU,CURRENT,22952,1001710,Customer_22952,FDFIXED,19,"Wednesday, May 06, 2020",0.0369,90,Dormant,6/5/2020,USD,N,SME,1194723.56,1194407.32,1267867.25
CORE,FCBU,FD,55680,1001711,Customer_55680,LOANGEN,46,"Wednesday, September 06, 2017",0.1209,365,Active,10/6/2017,USD,N,RETAIL,1089836.71,1080805.56,1239313.9
LEASE,DBU,CURRENT,42042,1001712,Customer_42042,CURRPRO,27,"Sunday, August 21, 2022",0.0338,90,Active,9/20/2022,USD,Y,RETAIL,1488820.23,1510947.73,1290243.1
CORE,DBU,FD,76649,1001713,Customer_76649,FDFIXED,31,"Friday, November 29, 2024",0.1145,90,Active,12/29/2024,LKR,N,SME,1707097.28,1697648.74,1947614.5
PAWNING,FCBU,CURRENT,18098,1001714,Customer_18098,FDFIXED,20,"Wednesday, July 04, 2018",0.0243,180,Dormant,8/3/2018,USD,N,SME,474979.02,468738.58,527436.33
LEASE,DBU,FD,56459,1001715,Customer_56459,SAREGPEF,29,"Wednesday, May 29, 2024",0.1199,30,Active,6/28/2024,LKR,N,SME,1567370.61,1598013.7,1426447.58
PAWNING,FCBU,LOAN,98996,1001716,Customer_98996,SAREGPEF,1,"Wednesday, August 07, 2024",0.1859,180,Active,9/6/2024,LKR,N,RETAIL,288924.22,288420.57,331476.12
LEASE,FCBU,CURRENT,20551,1001717,Customer_20551,FDFIXED,42,"Thursday, October 22, 2020",0.0353,365,Dormant,11/21/2020,LKR,N,SME,1114793.21,1093683.94,989424.81
CORE,DBU,SAVINGS,44226,1001718,Customer_44226,CURRPRO,24,"Friday, February 07, 2020",0.0299,365,Dormant,3/8/2020,USD,N,RETAIL,608069.13,614232.21,634875.29
